id,year,season_type,game_id,game_date,game_teams,period,result,shot_type,shot_value,shot_zone,shot_range,shot_distance,shot_xlocation,shot_ylocation,opponent
21550,2013-14,Regular Season,0021300681,"JAN 29, 2014",DAL vs. HOU,4,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,16-24 ft.,16,59,151,HOU
21551,2013-14,Regular Season,0021300681,"JAN 29, 2014",DAL vs. HOU,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,171,184,HOU
21552,2013-14,Regular Season,0021300681,"JAN 29, 2014",DAL vs. HOU,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,185,156,HOU
21553,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-29,184,SAC
21554,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-52,160,SAC
21555,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,1,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,9,2,96,SAC
21556,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,2,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,8,47,74,SAC
21557,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,43,184,SAC
21558,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,119,113,SAC
21559,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,20,6,SAC
21560,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,171,3,SAC
21561,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,176,41,SAC
21562,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,3,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,13,40,131,SAC
21563,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,21,-64,203,SAC
21564,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-153,83,SAC
21565,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,3,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,24+ ft.,24,75,231,SAC
21566,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,4,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,136,151,SAC
21567,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-175,28,SAC
21568,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,4,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,8-16 ft.,13,121,58,SAC
21569,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,65,235,SAC
21570,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-92,231,SAC
21571,2013-14,Regular Season,0021300693,"JAN 31, 2014",DAL vs. SAC,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,118,162,SAC
21572,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-175,11,CLE
21573,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,1,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,13,-43,129,CLE
21574,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-146,91,CLE
21575,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,174,74,CLE
21576,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-34,244,CLE
21577,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,2,Made Shot,Jump Bank Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,4,31,26,CLE
21578,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-21,189,CLE
21579,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-68,238,CLE
21580,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,95,225,CLE
21581,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,2,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,8-16 ft.,10,-95,34,CLE
21582,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,2,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,24+ ft.,22,-226,4,CLE
21583,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,2,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,13,-138,23,CLE
21584,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,3,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,-116,33,CLE
21585,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,29,244,CLE
21586,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,3,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,165,20,CLE
21587,2013-14,Regular Season,0021300717,"FEB 03, 2014",DAL vs. CLE,4,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-171,19,CLE
21588,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,171,37,MEM
21589,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-147,127,MEM
21590,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,149,31,MEM
21591,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,108,225,MEM
21592,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,10,-51,96,MEM
21593,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,11,111,39,MEM
21594,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,9,-45,78,MEM
21595,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,0,258,MEM
21596,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,27,94,255,MEM
21597,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,3,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,7,-60,48,MEM
21598,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,4,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,10,72,71,MEM
21599,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,4,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,8,72,47,MEM
21600,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,27,95,254,MEM
21601,2013-14,Regular Season,0021300730,"FEB 05, 2014",DAL @ MEM,4,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,16-24 ft.,20,-56,197,MEM
21602,2013-14,Regular Season,0021300746,"FEB 07, 2014",DAL vs. UTA,1,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,-125,26,UTA
21603,2013-14,Regular Season,0021300746,"FEB 07, 2014",DAL vs. UTA,1,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,5,17,52,UTA
21604,2013-14,Regular Season,0021300746,"FEB 07, 2014",DAL vs. UTA,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,106,224,UTA
21605,2013-14,Regular Season,0021300746,"FEB 07, 2014",DAL vs. UTA,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,24,239,UTA
21606,2013-14,Regular Season,0021300746,"FEB 07, 2014",DAL vs. UTA,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-114,219,UTA
21607,2013-14,Regular Season,0021300746,"FEB 07, 2014",DAL vs. UTA,3,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,8-16 ft.,12,-116,34,UTA
21608,2013-14,Regular Season,0021300746,"FEB 07, 2014",DAL vs. UTA,3,Made Shot,Driving Bank shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,5,50,1,UTA
21609,2013-14,Regular Season,0021300746,"FEB 07, 2014",DAL vs. UTA,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,151,74,UTA
21610,2013-14,Regular Season,0021300746,"FEB 07, 2014",DAL vs. UTA,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-51,168,UTA
21611,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,1,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,8-16 ft.,12,-120,25,BOS
21612,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,27,51,266,BOS
21613,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,0,190,BOS
21614,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,1,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,8-16 ft.,10,99,34,BOS
21615,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-65,239,BOS
21616,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,2,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,10,86,53,BOS
21617,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,20,249,BOS
21618,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,2,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,7,-70,33,BOS
21619,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,2,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,8-16 ft.,13,88,104,BOS
21620,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-70,236,BOS
21621,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,81,156,BOS
21622,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-40,162,BOS
21623,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-45,172,BOS
21624,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,3,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,4,39,9,BOS
21625,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,-127,220,BOS
21626,2013-14,Regular Season,0021300758,"FEB 09, 2014",DAL @ BOS,4,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,24+ ft.,23,-234,12,BOS
21627,2013-14,Regular Season,0021300770,"FEB 11, 2014",DAL @ CHA,1,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,-5,3,CHA
21628,2013-14,Regular Season,0021300770,"FEB 11, 2014",DAL @ CHA,2,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,5,13,50,CHA
21629,2013-14,Regular Season,0021300770,"FEB 11, 2014",DAL @ CHA,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-139,64,CHA
21630,2013-14,Regular Season,0021300770,"FEB 11, 2014",DAL @ CHA,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-10,194,CHA
21631,2013-14,Regular Season,0021300770,"FEB 11, 2014",DAL @ CHA,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,-150,121,CHA
21632,2013-14,Regular Season,0021300770,"FEB 11, 2014",DAL @ CHA,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-117,148,CHA
21633,2013-14,Regular Season,0021300770,"FEB 11, 2014",DAL @ CHA,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,26,-4,266,CHA
21634,2013-14,Regular Season,0021300770,"FEB 11, 2014",DAL @ CHA,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,-40,255,CHA
21635,2013-14,Regular Season,0021300770,"FEB 11, 2014",DAL @ CHA,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,146,44,CHA
21636,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,157,-8,IND
21637,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,124,110,IND
21638,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,26,179,190,IND
21639,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,155,0,IND
21640,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-73,162,IND
21641,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,2,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,1,3,IND
21642,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-153,-13,IND
21643,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,3,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,147,14,IND
21644,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,26,-172,195,IND
21645,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,3,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,0,-3,IND
21646,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,3,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,13,136,0,IND
21647,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,12,61,104,IND
21648,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,29,-183,230,IND
21649,2013-14,Regular Season,0021300777,"FEB 12, 2014",DAL @ IND,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-19,159,IND
21650,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,147,31,MIA
21651,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,-90,112,MIA
21652,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-161,187,MIA
21653,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,2,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,1,17,-3,MIA
21654,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,23,-193,140,MIA
21655,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,20,20,205,MIA
21656,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,3,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,24+ ft.,23,225,75,MIA
21657,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,113,115,MIA
21658,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,184,164,MIA
21659,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,192,153,MIA
21660,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-164,75,MIA
21661,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-149,42,MIA
21662,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,12,-76,93,MIA
21663,2013-14,Regular Season,0021300798,"FEB 18, 2014",DAL vs. MIA,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-163,94,MIA
21664,2013-14,Regular Season,0021300817,"FEB 21, 2014",DAL @ PHI,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,-24,254,PHI
21665,2013-14,Regular Season,0021300817,"FEB 21, 2014",DAL @ PHI,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,181,176,PHI
21666,2013-14,Regular Season,0021300817,"FEB 21, 2014",DAL @ PHI,1,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-158,7,PHI
21667,2013-14,Regular Season,0021300817,"FEB 21, 2014",DAL @ PHI,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,152,31,PHI
21668,2013-14,Regular Season,0021300817,"FEB 21, 2014",DAL @ PHI,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-179,-6,PHI
21669,2013-14,Regular Season,0021300817,"FEB 21, 2014",DAL @ PHI,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,4,244,PHI
21670,2013-14,Regular Season,0021300817,"FEB 21, 2014",DAL @ PHI,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-183,-13,PHI
21671,2013-14,Regular Season,0021300817,"FEB 21, 2014",DAL @ PHI,2,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,2,1,22,PHI
21672,2013-14,Regular Season,0021300817,"FEB 21, 2014",DAL @ PHI,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-123,213,PHI
21673,2013-14,Regular Season,0021300817,"FEB 21, 2014",DAL @ PHI,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,173,187,PHI
21674,2013-14,Regular Season,0021300817,"FEB 21, 2014",DAL @ PHI,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,27,-147,236,PHI
21675,2013-14,Regular Season,0021300817,"FEB 21, 2014",DAL @ PHI,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,26,-48,257,PHI
21676,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,1,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,27,-64,269,DET
21677,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,124,88,DET
21678,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,1,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Less Than 8 ft.,0,-4,0,DET
21679,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,155,60,DET
21680,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,1,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,26,77,254,DET
21681,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,13,-131,26,DET
21682,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,-169,186,DET
21683,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,2,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Less Than 8 ft.,5,-54,4,DET
21684,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,26,-70,254,DET
21685,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,-155,11,DET
21686,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,3,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,16,-166,3,DET
21687,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,26,-5,263,DET
21688,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,3,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,179,61,DET
21689,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,27,-105,254,DET
21690,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,17,-141,96,DET
21691,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,4,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8-16 ft.,8,53,67,DET
21692,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,27,185,205,DET
21693,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,19,102,165,DET
21694,2013-14,Regular Season,0021300828,"FEB 22, 2014",DAL @ DET,4,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,11,-116,26,DET
21695,2013-14,Regular Season,0021300843,"FEB 24, 2014",DAL @ NYK,1,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,95,162,NYK
21696,2013-14,Regular Season,0021300843,"FEB 24, 2014",DAL @ NYK,1,Made Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,15,155,20,NYK
21697,2013-14,Regular Season,0021300843,"FEB 24, 2014",DAL @ NYK,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,13,130,7,NYK
21698,2013-14,Regular Season,0021300843,"FEB 24, 2014",DAL @ NYK,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,25,-191,164,NYK
21699,2013-14,Regular Season,0021300843,"FEB 24, 2014",DAL @ NYK,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,12,125,12,NYK
21700,2013-14,Regular Season,0021300843,"FEB 24, 2014",DAL @ NYK,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,8-16 ft.,14,-13,146,NYK
21701,2013-14,Regular Season,0021300843,"FEB 24, 2014",DAL @ NYK,3,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,16-24 ft.,18,-86,162,NYK
21702,2013-14,Regular Season,0021300843,"FEB 24, 2014",DAL @ NYK,3,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,24+ ft.,24,-207,129,NYK
